"_id","type","properties","geometry"
"65f9adad8419e9b6fab8ffc4","Feature","{""fid"":5812,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29747.0877000146,""y"":29957.943199861,""LONG"":103.8490168699,""LAT"":1.2872034572,""COORD"":""(1.2872034572, 103.8490168699)""}","{""type"":""Point"",""coordinates"":[103.849016869869,1.28720345723563]}"
"65f9adad8419e9b6fab8ffc5","Feature","{""fid"":5813,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29751.7041000624,""y"":29937.344099862,""LONG"":103.849058349,""LAT"":1.287017166,""COORD"":""(1.287017166, 103.849058349)""}","{""type"":""Point"",""coordinates"":[103.849058348951,1.28701716595656]}"
"65f9adad8419e9b6fab8ffc6","Feature","{""fid"":5814,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29761.8443000282,""y"":29906.1145998625,""LONG"":103.849149461,""LAT"":1.2867347368,""COORD"":""(1.2867347368, 103.849149461)""}","{""type"":""Point"",""coordinates"":[103.849149461006,1.28673473676505]}"
"65f9adad8419e9b6fab8ffc7","Feature","{""fid"":5815,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29763.7786000795,""y"":29901.3487998614,""LONG"":103.8491668412,""LAT"":1.2866916364,""COORD"":""(1.2866916364, 103.8491668412)""}","{""type"":""Point"",""coordinates"":[103.849166841206,1.2866916364359]}"
"65f9adad8419e9b6fab8ffc8","Feature","{""fid"":5816,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29767.5507000702,""y"":29891.7108998605,""LONG"":103.8492007345,""LAT"":1.2866044744,""COORD"":""(1.2866044744, 103.8492007345)""}","{""type"":""Point"",""coordinates"":[103.849200734506,1.28660447444281]}"
"65f9adad8419e9b6fab8ffc9","Feature","{""fid"":5817,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29769.849000086804,""y"":29886.918499861597,""LONG"":103.8492213854,""LAT"":1.2865611335,""COORD"":""(1.2865611335, 103.8492213854)""}","{""type"":""Point"",""coordinates"":[103.84922138538901,1.28656113353176]}"
"65f9adad8419e9b6fab8ffca","Feature","{""fid"":5818,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29806.7472000698,""y"":29827.8100998607,""LONG"":103.8495529272,""LAT"":1.2860265758,""COORD"":""(1.2860265758, 103.8495529272)""}","{""type"":""Point"",""coordinates"":[103.849552927193,1.28602657583098]}"
"65f9adad8419e9b6fab8ffcb","Feature","{""fid"":5819,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29816.4780000361,""y"":29813.1175998599,""LONG"":103.8496403615,""LAT"":1.2858937015,""COORD"":""(1.2858937015, 103.8496403615)""}","{""type"":""Point"",""coordinates"":[103.849640361486,1.28589370146237]}"
"65f9adad8419e9b6fab8ffcc","Feature","{""fid"":5820,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29820.5588999929,""y"":29808.5420998593,""LONG"":103.8496770297,""LAT"":1.285852322,""COORD"":""(1.285852322, 103.8496770297)""}","{""type"":""Point"",""coordinates"":[103.849677029742,1.2858523220119]}"
"65f9adad8419e9b6fab8ffcd","Feature","{""fid"":5821,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29778.8904000755,""y"":29819.3893998592,""LONG"":103.8493026222,""LAT"":1.2859504236,""COORD"":""(1.2859504236, 103.8493026222)""}","{""type"":""Point"",""coordinates"":[103.849302622211,1.28595042356681]}"
"65f9adad8419e9b6fab8ffce","Feature","{""fid"":5822,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29778.8904000755,""y"":29819.3893998592,""LONG"":103.8493026222,""LAT"":1.2859504236,""COORD"":""(1.2859504236, 103.8493026222)""}","{""type"":""Point"",""coordinates"":[103.849302622211,1.28595042356681]}"
"65f9adad8419e9b6fab8ffcf","Feature","{""fid"":5823,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29774.6657000476,""y"":29828.471799859304,""LONG"":103.8492646621,""LAT"":1.2860325618,""COORD"":""(1.2860325618, 103.8492646621)""}","{""type"":""Point"",""coordinates"":[103.849264662099,1.28603256184026]}"
"65f9adad8419e9b6fab8ffd0","Feature","{""fid"":5824,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29772.4294000398,""y"":29832.5537998605,""LONG"":103.8492445683,""LAT"":1.2860694781,""COORD"":""(1.2860694781, 103.8492445683)""}","{""type"":""Point"",""coordinates"":[103.849244568276,1.28606947814029]}"
"65f9adad8419e9b6fab8ffd1","Feature","{""fid"":5825,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29755.0492000234,""y"":29854.0701998606,""LONG"":103.8490884014,""LAT"":1.2862640659,""COORD"":""(1.2862640659, 103.8490884014)""}","{""type"":""Point"",""coordinates"":[103.849088401406,1.28626406587747]}"
"65f9adad8419e9b6fab8ffd2","Feature","{""fid"":5826,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29752.2773000449,""y"":29857.8301998599,""LONG"":103.849063495,""LAT"":1.2862980702,""COORD"":""(1.2862980702, 103.849063495)""}","{""type"":""Point"",""coordinates"":[103.84906349498,1.28629807015106]}"
"65f9adad8419e9b6fab8ffd3","Feature","{""fid"":5827,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29749.2819000174,""y"":29861.2171998602,""LONG"":103.8490365803,""LAT"":1.2863287012,""COORD"":""(1.2863287012, 103.8490365803)""}","{""type"":""Point"",""coordinates"":[103.849036580295,1.2863287011559]}"
"65f9adad8419e9b6fab8ffd4","Feature","{""fid"":5828,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29741.1490000313,""y"":29872.1485998618,""LONG"":103.8489635035,""LAT"":1.2864275613,""COORD"":""(1.2864275613, 103.8489635035)""}","{""type"":""Point"",""coordinates"":[103.848963503523,1.28642756134839]}"
"65f9adad8419e9b6fab8ffd5","Feature","{""fid"":5829,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29730.146800004204,""y"":29901.3675998611,""LONG"":103.8488646459,""LAT"":1.2866918083,""COORD"":""(1.2866918083, 103.8488646459)""}","{""type"":""Point"",""coordinates"":[103.84886464593,1.28669180832588]}"
"65f9adad8419e9b6fab8ffd6","Feature","{""fid"":5830,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29727.4446000069,""y"":29909.332399860796,""LONG"":103.848840366,""LAT"":1.2867638393,""COORD"":""(1.2867638393, 103.848840366)""}","{""type"":""Point"",""coordinates"":[103.848840366009,1.286763839327231]}"
"65f9adad8419e9b6fab8ffd7","Feature","{""fid"":5831,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29725.8036000314,""y"":29917.9742998621,""LONG"":103.8488256214,""LAT"":1.2868419937,""COORD"":""(1.2868419937, 103.8488256214)""}","{""type"":""Point"",""coordinates"":[103.848825621434,1.28684199372457]}"
"65f9adad8419e9b6fab8ffd8","Feature","{""fid"":5842,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29793.2808000168,""y"":29848.4522998597,""LONG"":103.8494319274,""LAT"":1.2862132574,""COORD"":""(1.2862132574, 103.8494319274)""}","{""type"":""Point"",""coordinates"":[103.849431927363,1.28621325740623]}"
"65f9adad8419e9b6fab8ffd9","Feature","{""fid"":5843,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29788.955399994902,""y"":29867.7844998593,""LONG"":103.849393063,""LAT"":1.2863880913,""COORD"":""(1.2863880913, 103.849393063)""}","{""type"":""Point"",""coordinates"":[103.849393063001,1.28638809127707]}"
"65f9adad8419e9b6fab8ffda","Feature","{""fid"":5844,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29855.8460000518,""y"":29809.4361998606,""LONG"":103.8499940985,""LAT"":1.2858604059,""COORD"":""(1.2858604059, 103.8499940985)""}","{""type"":""Point"",""coordinates"":[103.849994098504,1.28586040587559]}"
"65f9adad8419e9b6fab8ffdb","Feature","{""fid"":5845,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29837.7885999947,""y"":29829.005099861,""LONG"":103.8498318467,""LAT"":1.2860373812,""COORD"":""(1.2860373812, 103.8498318467)""}","{""type"":""Point"",""coordinates"":[103.849831846677,1.2860373811922]}"
"65f9adad8419e9b6fab8ffdc","Feature","{""fid"":5846,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29834.2190000491,""y"":29833.7277998607,""LONG"":103.8497997727,""LAT"":1.2860800918,""COORD"":""(1.2860800918, 103.8497997727)""}","{""type"":""Point"",""coordinates"":[103.849799772665,1.2860800918401]}"
"65f9adad8419e9b6fab8ffdd","Feature","{""fid"":5847,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29820.218100018297,""y"":29853.070999860996,""LONG"":103.8496739701,""LAT"":1.2862550258,""COORD"":""(1.2862550258, 103.8496739701)""}","{""type"":""Point"",""coordinates"":[103.849673970079,1.28625502575823]}"
"65f9adad8419e9b6fab8ffde","Feature","{""fid"":5848,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29812.9316000477,""y"":29862.6755998604,""LONG"":103.8496084985,""LAT"":1.2863418868,""COORD"":""(1.2863418868, 103.8496084985)""}","{""type"":""Point"",""coordinates"":[103.849608498502,1.28634188680698]}"
"65f9adad8419e9b6fab8ffdf","Feature","{""fid"":5849,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29801.2434000448,""y"":29880.7097998604,""LONG"":103.8495034764,""LAT"":1.2865049824,""COORD"":""(1.2865049824, 103.8495034764)""}","{""type"":""Point"",""coordinates"":[103.849503476356,1.28650498244709]}"
"65f9adad8419e9b6fab8ffe0","Feature","{""fid"":5850,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29784.6266000274,""y"":29915.5653998624,""LONG"":103.8493541697,""LAT"":1.2868202052,""COORD"":""(1.2868202052, 103.8493541697)""}","{""type"":""Point"",""coordinates"":[103.849354169689,1.28682020519397]}"
"65f9adad8419e9b6fab8ffe1","Feature","{""fid"":5851,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29782.7577000813,""y"":29920.9408998612,""LONG"":103.8493373772,""LAT"":1.2868688194,""COORD"":""(1.2868688194, 103.8493373772)""}","{""type"":""Point"",""coordinates"":[103.849337377172,1.28686881943316]}"
"65f9adad8419e9b6fab8ffe2","Feature","{""fid"":5852,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29777.6854000582,""y"":29936.2209998621,""LONG"":103.8492918014,""LAT"":1.2870070076,""COORD"":""(1.2870070076, 103.8492918014)""}","{""type"":""Point"",""coordinates"":[103.849291801368,1.28700700757563]}"
"65f9adad8419e9b6fab8ffe3","Feature","{""fid"":5853,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29773.4706000349,""y"":29952.1504998611,""LONG"":103.8492539306,""LAT"":1.2871510686,""COORD"":""(1.2871510686, 103.8492539306)""}","{""type"":""Point"",""coordinates"":[103.84925393058,1.28715106861418]}"
"65f9adad8419e9b6fab8ffe4","Feature","{""fid"":5854,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29770.4288000435,""y"":29970.2886998612,""LONG"":103.8492265998,""LAT"":1.2873151043,""COORD"":""(1.2873151043, 103.8492265998)""}","{""type"":""Point"",""coordinates"":[103.849226599792,1.28731510429261]}"
"65f9adad8419e9b6fab8ffe5","Feature","{""fid"":5855,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29770.4719000228,""y"":29976.792899861797,""LONG"":103.8492269874,""LAT"":1.287373926,""COORD"":""(1.287373926, 103.8492269874)""}","{""type"":""Point"",""coordinates"":[103.849226987427,1.2873739259893]}"
"65f9adad8419e9b6fab8ffe6","Feature","{""fid"":5856,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29770.012699991505,""y"":29996.2865998617,""LONG"":103.8492228624,""LAT"":1.2875502202,""COORD"":""(1.2875502202, 103.8492228624)""}","{""type"":""Point"",""coordinates"":[103.84922286242,1.2875502201874]}"
"65f9adad8419e9b6fab8ffe7","Feature","{""fid"":5857,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29770.0758000384,""y"":30006.2596998628,""LONG"":103.84922343,""LAT"":1.2876404134,""COORD"":""(1.2876404134, 103.84922343)""}","{""type"":""Point"",""coordinates"":[103.849223429958,1.28764041339536]}"
"65f9adad8419e9b6fab8ffe8","Feature","{""fid"":5858,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29771.6083000768,""y"":30027.2316998619,""LONG"":103.8492372013,""LAT"":1.2878300767,""COORD"":""(1.2878300767, 103.8492372013)""}","{""type"":""Point"",""coordinates"":[103.84923720126902,1.28783007670643]}"
"65f9adad8419e9b6fab8ffe9","Feature","{""fid"":5859,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29771.891599992203,""y"":30037.540099864,""LONG"":103.8492397474,""LAT"":1.2879233022,""COORD"":""(1.2879233022, 103.8492397474)""}","{""type"":""Point"",""coordinates"":[103.849239747412,1.28792330223712]}"
"65f9adad8419e9b6fab8ffea","Feature","{""fid"":5860,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29772.0421000265,""y"":30042.5493998634,""LONG"":103.8492411,""LAT"":1.2879686046,""COORD"":""(1.2879686046, 103.8492411)""}","{""type"":""Point"",""coordinates"":[103.849241099997,1.28796860457725]}"
"65f9adad8419e9b6fab8ffeb","Feature","{""fid"":5861,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29767.006300039604,""y"":30068.3668998641,""LONG"":103.8491958527,""LAT"":1.2882020893,""COORD"":""(1.2882020893, 103.8491958527)""}","{""type"":""Point"",""coordinates"":[103.849195852726,1.28820208925703]}"
"65f9adad8419e9b6fab8ffec","Feature","{""fid"":5862,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29761.163800032697,""y"":30093.8379998629,""LONG"":103.8491433569,""LAT"":1.2884324413,""COORD"":""(1.2884324413, 103.8491433569)""}","{""type"":""Point"",""coordinates"":[103.849143356898,1.28843244126109]}"
"65f9adad8419e9b6fab8ffed","Feature","{""fid"":5894,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29292.9324000011,""y"":30025.0230998624,""LONG"":103.8449361034,""LAT"":1.2878101263,""COORD"":""(1.2878101263, 103.8449361034)""}","{""type"":""Point"",""coordinates"":[103.84493610337,1.28781012625833]}"
"65f9adad8419e9b6fab8ffee","Feature","{""fid"":5916,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28999.588700008,""y"":30093.3975998642,""LONG"":103.842300293,""LAT"":1.2884284919,""COORD"":""(1.2884284919, 103.842300293)""}","{""type"":""Point"",""coordinates"":[103.842300292967,1.28842849192353]}"
"65f9adad8419e9b6fab8ffef","Feature","{""fid"":5917,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":28999.588700008,""y"":30093.3975998642,""LONG"":103.842300293,""LAT"":1.2884284919,""COORD"":""(1.2884284919, 103.842300293)""}","{""type"":""Point"",""coordinates"":[103.842300292967,1.28842849192353]}"
"65f9adad8419e9b6fab8fff0","Feature","{""fid"":5918,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29041.5216000248,""y"":30108.6743998641,""LONG"":103.8426770777,""LAT"":1.2885666486,""COORD"":""(1.2885666486, 103.8426770777)""}","{""type"":""Point"",""coordinates"":[103.84267707774,1.2885666485739]}"
"65f9adad8419e9b6fab8fff1","Feature","{""fid"":5919,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29559.514700025,""y"":30022.552199863003,""LONG"":103.8473314537,""LAT"":1.2877877682,""COORD"":""(1.2877877682, 103.8473314537)""}","{""type"":""Point"",""coordinates"":[103.847331453718,1.28778776820179]}"
"65f9adad8419e9b6fab8fff2","Feature","{""fid"":5920,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29526.9098000291,""y"":29993.1207998616,""LONG"":103.847038484,""LAT"":1.2875216026,""COORD"":""(1.2875216026, 103.847038484)""}","{""type"":""Point"",""coordinates"":[103.847038484003,1.28752160256298]}"
"65f9adad8419e9b6fab8fff3","Feature","{""fid"":5921,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29587.0927000256,""y"":29955.7710998619,""LONG"":103.8475792499,""LAT"":1.287183822,""COORD"":""(1.287183822, 103.8475792499)""}","{""type"":""Point"",""coordinates"":[103.847579249917,1.28718382201592]}"
"65f9adad8419e9b6fab8fff4","Feature","{""fid"":5925,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29377.0915000715,""y"":30070.1273998629,""LONG"":103.8456923091,""LAT"":1.2882180301,""COORD"":""(1.2882180301, 103.8456923091)""}","{""type"":""Point"",""coordinates"":[103.845692309106,1.28821803012434]}"
"65f9adad8419e9b6fab8fff5","Feature","{""fid"":5926,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29377.0915000715,""y"":30070.1273998629,""LONG"":103.8456923091,""LAT"":1.2882180301,""COORD"":""(1.2882180301, 103.8456923091)""}","{""type"":""Point"",""coordinates"":[103.845692309106,1.28821803012434]}"
"65f9adad8419e9b6fab8fff6","Feature","{""fid"":5927,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29377.0915000715,""y"":30070.1273998629,""LONG"":103.8456923091,""LAT"":1.2882180301,""COORD"":""(1.2882180301, 103.8456923091)""}","{""type"":""Point"",""coordinates"":[103.845692309106,1.28821803012434]}"
"65f9adad8419e9b6fab8fff7","Feature","{""fid"":5928,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29377.0915000715,""y"":30070.1273998629,""LONG"":103.8456923091,""LAT"":1.2882180301,""COORD"":""(1.2882180301, 103.8456923091)""}","{""type"":""Point"",""coordinates"":[103.845692309106,1.28821803012434]}"
"65f9adad8419e9b6fab8fff8","Feature","{""fid"":5929,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29377.0915000715,""y"":30070.1273998629,""LONG"":103.8456923091,""LAT"":1.2882180301,""COORD"":""(1.2882180301, 103.8456923091)""}","{""type"":""Point"",""coordinates"":[103.845692309106,1.28821803012434]}"
"65f9adad8419e9b6fab8fff9","Feature","{""fid"":5930,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29377.0915000715,""y"":30070.1273998629,""LONG"":103.8456923091,""LAT"":1.2882180301,""COORD"":""(1.2882180301, 103.8456923091)""}","{""type"":""Point"",""coordinates"":[103.845692309106,1.28821803012434]}"
"65f9adad8419e9b6fab8fffa","Feature","{""fid"":5931,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29377.0915000715,""y"":30070.1273998629,""LONG"":103.8456923091,""LAT"":1.2882180301,""COORD"":""(1.2882180301, 103.8456923091)""}","{""type"":""Point"",""coordinates"":[103.845692309106,1.28821803012434]}"
"65f9adad8419e9b6fab8fffb","Feature","{""fid"":5932,""type"":""FNB"",""layer"":""FNB"",""path"":""C:/Users/Jaymie/OneDrive - Singapore Management University/fyp/SG_POI.gpkg|layername=FNB"",""x"":29207.4078000034,""y"":30188.9318998656,""LONG"":103.8441676363,""LAT"":1.2892924633,""COORD"":""(1.2892924633, 103.8441676363)""}","{""type"":""Point"",""coordinates"":[103.844167636287,1.28929246326548]}"
